,Unnamed: 0,<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>,sector,industry
2020,2020,A.US,D,20071207,0,24.6466,24.8439,24.5241,24.6945,1861954.3458568,0,Healthcare,Diagnostics & Research
2021,2021,A.US,D,20071210,0,24.7143,24.7991,24.5539,24.6127,2242699.1934077,0,Healthcare,Diagnostics & Research
2022,2022,A.US,D,20071211,0,24.5998,24.6127,23.676,23.696,3830577.2586265,0,Healthcare,Diagnostics & Research
2023,2023,A.US,D,20071212,0,24.4025,24.7931,23.7587,24.0945,3359307.2290118,0,Healthcare,Diagnostics & Research
2024,2024,A.US,D,20071213,0,23.9261,24.1693,23.7587,24.0098,3041920.676309,0,Healthcare,Diagnostics & Research
2025,2025,A.US,D,20071214,0,23.7786,24.0098,23.5564,23.5893,3127219.6043606,0,Healthcare,Diagnostics & Research
2026,2026,A.US,D,20071217,0,23.4408,23.689,22.9884,23.0233,3283426.1953352,0,Healthcare,Diagnostics & Research
2027,2027,A.US,D,20071218,0,23.1458,23.383,22.7254,22.808,3081382.5067193,0,Healthcare,Diagnostics & Research
2028,2028,A.US,D,20071219,0,22.808,23.2306,22.7951,23.0622,3342216.5354476,0,Healthcare,Diagnostics & Research
2029,2029,A.US,D,20071220,0,23.1389,23.7089,23.1389,23.662,3046061.1379171,0,Healthcare,Diagnostics & Research
2030,2030,A.US,D,20071221,0,23.7786,24.261,23.7786,24.1623,4062898.6999415,0,Healthcare,Diagnostics & Research
2031,2031,A.US,D,20071224,0,24.0945,24.2271,23.9441,24.0208,1183702.3795474,0,Healthcare,Diagnostics & Research
2032,2032,A.US,D,20071226,0,23.9062,24.3706,23.9062,24.3467,2150261.3308241,0,Healthcare,Diagnostics & Research
2033,2033,A.US,D,20071227,0,24.2271,24.3825,24.1284,24.1284,2894053.2118401,0,Healthcare,Diagnostics & Research
2034,2034,A.US,D,20071228,0,24.0876,24.3706,24.0876,24.3586,3616063.0134419,0,Healthcare,Diagnostics & Research
2035,2035,A.US,D,20071231,0,24.2341,24.2669,23.7836,23.8683,3095764.7403028,0,Healthcare,Diagnostics & Research
2036,2036,A.US,D,20080102,0,23.8225,23.9062,23.4678,23.5834,2861350.991074,0,Healthcare,Diagnostics & Research
2037,2037,A.US,D,20080103,0,23.5834,23.6142,23.3024,23.3482,3071306.3130678,0,Healthcare,Diagnostics & Research
2038,2038,A.US,D,20080104,0,23.113,23.2884,22.557,22.5888,5438364.8629394,0,Healthcare,Diagnostics & Research
2039,2039,A.US,D,20080107,0,22.7692,23.3083,22.7692,22.9616,5396267.8284132,0,Healthcare,Diagnostics & Research
2040,2040,A.US,D,20080108,0,22.9754,23.2246,22.834,22.9276,6254738.2532095,0,Healthcare,Diagnostics & Research
2041,2041,A.US,D,20080109,0,22.6636,23.1996,22.557,22.9884,5904639.4446907,0,Healthcare,Diagnostics & Research
2042,2042,A.US,D,20080110,0,22.9346,24.2012,22.828,24.0158,6817197.7851945,0,Healthcare,Diagnostics & Research
2043,2043,A.US,D,20080111,0,23.8414,24.3068,23.375,23.39,4516529.1187599,0,Healthcare,Diagnostics & Research
2044,2044,A.US,D,20080114,0,24.5729,24.5729,23.5166,23.8026,3037347.7040483,0,Healthcare,Diagnostics & Research
2045,2045,A.US,D,20080115,0,23.4219,23.6072,23.1658,23.383,4266245.9415455,0,Healthcare,Diagnostics & Research
2046,2046,A.US,D,20080116,0,23.2246,23.5694,22.7373,23.1718,6224121.3158223,0,Healthcare,Diagnostics & Research
2047,2047,A.US,D,20080117,0,23.1927,23.4718,22.8618,22.9684,5664898.0874452,0,Healthcare,Diagnostics & Research
2048,2048,A.US,D,20080118,0,22.842,22.842,21.5046,21.8664,10807546.084536,0,Healthcare,Diagnostics & Research
2049,2049,A.US,D,20080122,0,20.7692,21.5235,20.3049,21.3332,7596036.0746441,0,Healthcare,Diagnostics & Research
2050,2050,A.US,D,20080123,0,20.5869,21.8036,20.4323,21.7179,7407597.9067459,0,Healthcare,Diagnostics & Research
2051,2051,A.US,D,20080124,0,21.7438,22.1015,21.6202,21.8285,4710894.9906617,0,Healthcare,Diagnostics & Research
2052,2052,A.US,D,20080125,0,22.1195,22.1195,21.4379,21.5644,4187224.9407406,0,Healthcare,Diagnostics & Research
2053,2053,A.US,D,20080128,0,21.5505,21.8036,21.2983,21.7767,3654407.942793,0,Healthcare,Diagnostics & Research
2054,2054,A.US,D,20080129,0,21.8285,21.8594,21.5445,21.7498,2675064.3378842,0,Healthcare,Diagnostics & Research
2055,2055,A.US,D,20080130,0,21.7368,22.6776,21.5375,22.2052,4117033.7803836,0,Healthcare,Diagnostics & Research
2056,2056,A.US,D,20080131,0,21.8175,22.1743,21.6511,21.9959,9332724.8990269,0,Healthcare,Diagnostics & Research
2057,2057,A.US,D,20080201,0,22.0886,22.521,21.9411,22.3866,9666224.7314289,0,Healthcare,Diagnostics & Research
2058,2058,A.US,D,20080204,0,22.3397,22.6446,22.3058,22.3866,2800548.6234472,0,Healthcare,Diagnostics & Research
2059,2059,A.US,D,20080205,0,21.958,22.4732,21.8106,21.8225,5155188.7990098,0,Healthcare,Diagnostics & Research
2060,2060,A.US,D,20080206,0,22.0886,22.4602,21.7767,21.8484,5150387.0276103,0,Healthcare,Diagnostics & Research
2061,2061,A.US,D,20080207,0,21.684,21.7637,20.9177,21.0651,8494839.3721861,0,Healthcare,Diagnostics & Research
2062,2062,A.US,D,20080208,0,20.9127,20.9964,20.6665,20.7871,8455824.1014985,0,Healthcare,Diagnostics & Research
2063,2063,A.US,D,20080211,0,20.7871,20.7871,20.5181,20.6995,7081932.4378372,0,Healthcare,Diagnostics & Research
2064,2064,A.US,D,20080212,0,20.7871,20.9835,20.6537,20.6925,5952052.0451737,0,Healthcare,Diagnostics & Research
2065,2065,A.US,D,20080213,0,20.8191,21.5445,20.7383,21.2316,9264699.3024484,0,Healthcare,Diagnostics & Research
2066,2066,A.US,D,20080214,0,21.2316,21.3203,20.1713,20.4901,10290684.816005,0,Healthcare,Diagnostics & Research
2067,2067,A.US,D,20080215,0,20.4065,20.4901,19.8026,19.9132,5653204.2437423,0,Healthcare,Diagnostics & Research
2068,2068,A.US,D,20080219,0,20.0995,20.2061,19.9271,20.0935,6008502.2116385,0,Healthcare,Diagnostics & Research
2069,2069,A.US,D,20080220,0,19.8863,20.5351,19.8673,20.4842,5306830.4457637,0,Healthcare,Diagnostics & Research
2070,2070,A.US,D,20080221,0,20.5181,20.7692,20.4393,20.5351,6136208.2572597,0,Healthcare,Diagnostics & Research
2071,2071,A.US,D,20080222,0,20.4195,20.5181,19.9959,20.4065,3425375.9908506,0,Healthcare,Diagnostics & Research
2072,2072,A.US,D,20080225,0,20.4135,20.6537,20.2699,20.4653,4706450.4670404,0,Healthcare,Diagnostics & Research
2073,2073,A.US,D,20080226,0,20.4065,20.7323,20.2959,20.7065,10049843.617285,0,Healthcare,Diagnostics & Research
2074,2074,A.US,D,20080227,0,20.6217,21.0771,20.5609,20.8081,3186198.6034121,0,Healthcare,Diagnostics & Research
2075,2075,A.US,D,20080228,0,20.6087,20.7323,20.2431,20.5609,3882451.4423157,0,Healthcare,Diagnostics & Research
2076,2076,A.US,D,20080229,0,20.3128,20.4195,19.8225,19.8863,5459426.4257674,0,Healthcare,Diagnostics & Research
2077,2077,A.US,D,20080303,0,19.9003,20.0328,19.684,19.973,3117756.5522609,0,Healthcare,Diagnostics & Research
2078,2078,A.US,D,20080304,0,19.7498,19.966,19.4558,19.8225,5070909.4320328,0,Healthcare,Diagnostics & Research
2079,2079,A.US,D,20080305,0,19.7299,20.0019,19.5953,19.8813,4141833.3993168,0,Healthcare,Diagnostics & Research
2080,2080,A.US,D,20080306,0,19.8225,19.9471,19.5555,19.5814,3252761.0897081,0,Healthcare,Diagnostics & Research
2081,2081,A.US,D,20080307,0,19.4638,19.9132,19.3681,19.5365,4424848.9024473,0,Healthcare,Diagnostics & Research
2082,2082,A.US,D,20080310,0,19.4967,19.5953,19.1608,19.1927,3783069.3251691,0,Healthcare,Diagnostics & Research
2083,2083,A.US,D,20080311,0,19.5883,19.7567,19.1349,19.7099,4718880.8834092,0,Healthcare,Diagnostics & Research
2084,2084,A.US,D,20080312,0,19.7169,20.3257,19.5883,19.7687,4399135.090464,0,Healthcare,Diagnostics & Research
2085,2085,A.US,D,20080313,0,19.4708,19.9003,19.2904,19.8155,4870671.0489023,0,Healthcare,Diagnostics & Research
2086,2086,A.US,D,20080314,0,19.9192,19.9192,19.0672,19.2575,4475501.820558,0,Healthcare,Diagnostics & Research
2087,2087,A.US,D,20080317,0,18.7622,19.4837,18.7622,19.2774,4873825.0651006,0,Healthcare,Diagnostics & Research
2088,2088,A.US,D,20080318,0,19.4907,19.8086,19.1608,19.7966,4048078.9381803,0,Healthcare,Diagnostics & Research
2089,2089,A.US,D,20080319,0,19.8544,20.0258,19.0672,19.0672,3688211.0085383,0,Healthcare,Diagnostics & Research
2090,2090,A.US,D,20080320,0,19.1868,19.3143,18.851,19.2695,6670399.0535449,0,Healthcare,Diagnostics & Research
2091,2091,A.US,D,20080324,0,19.3143,19.8614,19.2316,19.7169,2709406.2858117,0,Healthcare,Diagnostics & Research
2092,2092,A.US,D,20080325,0,19.684,19.8026,19.5026,19.696,2195820.4575819,0,Healthcare,Diagnostics & Research
2093,2093,A.US,D,20080326,0,19.6202,19.6521,19.4219,19.4837,2708137.8554984,0,Healthcare,Diagnostics & Research
2094,2094,A.US,D,20080327,0,19.4907,19.5156,18.9755,18.9824,4070655.7935502,0,Healthcare,Diagnostics & Research
2095,2095,A.US,D,20080328,0,19.0402,19.3203,19.0333,19.2186,4920273.2972836,0,Healthcare,Diagnostics & Research
2096,2096,A.US,D,20080331,0,19.1728,19.4299,19.0333,19.3751,3297064.8317176,0,Healthcare,Diagnostics & Research
2097,2097,A.US,D,20080401,0,19.4299,20.1265,19.4299,20.0657,3468746.473215,0,Healthcare,Diagnostics & Research
2098,2098,A.US,D,20080402,0,20.1265,20.5609,20.0587,20.2889,3796215.2405992,0,Healthcare,Diagnostics & Research
2099,2099,A.US,D,20080403,0,20.1265,20.5949,20.1265,20.4453,2732943.4954615,0,Healthcare,Diagnostics & Research
2100,2100,A.US,D,20080404,0,20.4393,20.7692,20.3397,20.6017,2193998.0925117,0,Healthcare,Diagnostics & Research
2101,2101,A.US,D,20080407,0,20.6087,20.7811,20.4783,20.5111,2047860.6706535,0,Healthcare,Diagnostics & Research
2102,2102,A.US,D,20080408,0,20.3527,20.5111,20.2511,20.4723,2452637.4558167,0,Healthcare,Diagnostics & Research
2103,2103,A.US,D,20080409,0,20.4393,20.5231,19.973,20.1783,2341461.1444677,0,Healthcare,Diagnostics & Research
2104,2104,A.US,D,20080410,0,20.1394,20.3019,19.9909,20.0995,3597611.5671049,0,Healthcare,Diagnostics & Research
2105,2105,A.US,D,20080411,0,19.973,20.0079,19.4907,19.5734,2826865.5419323,0,Healthcare,Diagnostics & Research
2106,2106,A.US,D,20080414,0,19.5734,19.8863,19.415,19.6521,2036200.9461205,0,Healthcare,Diagnostics & Research
2107,2107,A.US,D,20080415,0,19.7169,19.7897,18.7064,18.9356,7215312.3006981,0,Healthcare,Diagnostics & Research
2108,2108,A.US,D,20080416,0,19.0612,19.8813,19.0612,19.7498,4437019.4110227,0,Healthcare,Diagnostics & Research
2109,2109,A.US,D,20080417,0,19.8225,19.9401,19.409,19.5485,3026303.1280771,0,Healthcare,Diagnostics & Research
2110,2110,A.US,D,20080418,0,19.9003,20.3327,19.8405,20.1205,3344377.0817011,0,Healthcare,Diagnostics & Research
2111,2111,A.US,D,20080421,0,19.9601,20.1325,19.7348,19.9192,2768908.1109654,0,Healthcare,Diagnostics & Research
2112,2112,A.US,D,20080422,0,19.8086,19.8863,19.4638,19.5883,2327272.5873481,0,Healthcare,Diagnostics & Research
2113,2113,A.US,D,20080423,0,19.8026,20.2629,19.5734,20.1643,3567683.034144,0,Healthcare,Diagnostics & Research
2114,2114,A.US,D,20080424,0,20.1583,20.6287,20.0397,20.4264,3669613.0504722,0,Healthcare,Diagnostics & Research
2115,2115,A.US,D,20080425,0,20.4901,20.6537,20.1065,20.4842,3198321.9472526,0,Healthcare,Diagnostics & Research
2116,2116,A.US,D,20080428,0,20.5281,20.5799,19.8813,19.9192,3881107.7491279,0,Healthcare,Diagnostics & Research
2117,2117,A.US,D,20080429,0,19.9192,20.1135,19.7229,19.8544,4416237.8260881,0,Healthcare,Diagnostics & Research
2118,2118,A.US,D,20080430,0,19.9132,19.978,19.4967,19.6272,4955631.7957707,0,Healthcare,Diagnostics & Research
2119,2119,A.US,D,20080501,0,19.6202,20.2371,19.415,20.2061,4965214.2649647,0,Healthcare,Diagnostics & Research
2120,2120,A.US,D,20080502,0,20.3597,20.8719,20.3527,20.8319,5508071.3303839,0,Healthcare,Diagnostics & Research
2121,2121,A.US,D,20080505,0,20.8719,20.8719,20.4135,20.542,2382176.3526163,0,Healthcare,Diagnostics & Research
2122,2122,A.US,D,20080506,0,20.3667,20.7941,20.1923,20.6735,2614277.0228324,0,Healthcare,Diagnostics & Research
2123,2123,A.US,D,20080507,0,20.6595,20.8927,20.6537,20.7193,1495227.4595763,0,Healthcare,Diagnostics & Research
2124,2124,A.US,D,20080508,0,20.9177,20.9505,20.4323,20.7751,2415399.3924747,0,Healthcare,Diagnostics & Research
2125,2125,A.US,D,20080509,0,20.5181,20.8789,20.4065,20.7263,4203022.1163665,0,Healthcare,Diagnostics & Research
2126,2126,A.US,D,20080512,0,20.8389,21.0503,20.6795,21.0313,5015374.462123,0,Healthcare,Diagnostics & Research
2127,2127,A.US,D,20080513,0,21.0443,21.109,20.8011,20.9367,2613510.3450164,0,Healthcare,Diagnostics & Research
2128,2128,A.US,D,20080514,0,21.0841,21.6023,20.9367,21.1359,4502057.5732318,0,Healthcare,Diagnostics & Research
2129,2129,A.US,D,20080515,0,22.2002,23.2246,22.1145,22.9616,13644369.40653,0,Healthcare,Diagnostics & Research
2130,2130,A.US,D,20080516,0,23.0074,23.0074,22.4802,22.7951,5059582.8711581,0,Healthcare,Diagnostics & Research
2131,2131,A.US,D,20080519,0,22.6386,23.9441,22.5758,23.5435,7496031.7844008,0,Healthcare,Diagnostics & Research
2132,2132,A.US,D,20080520,0,23.383,23.383,22.7422,23.1389,4230236.1683169,0,Healthcare,Diagnostics & Research
2133,2133,A.US,D,20080521,0,23.1389,23.6212,23.0831,23.1927,3819239.6591968,0,Healthcare,Diagnostics & Research
2134,2134,A.US,D,20080522,0,23.1788,23.5564,23.113,23.402,3356362.9453575,0,Healthcare,Diagnostics & Research
2135,2135,A.US,D,20080523,0,23.3024,23.4976,23.1458,23.3422,3662879.5319579,0,Healthcare,Diagnostics & Research
2136,2136,A.US,D,20080527,0,23.1996,23.7159,23.1528,23.662,4572166.4461792,0,Healthcare,Diagnostics & Research
2137,2137,A.US,D,20080528,0,23.676,24.0945,23.5166,24.0039,4721033.4016228,0,Healthcare,Diagnostics & Research
2138,2138,A.US,D,20080529,0,23.9899,24.2341,23.7159,24.1225,4301658.6293022,0,Healthcare,Diagnostics & Research
2139,2139,A.US,D,20080530,0,24.1494,24.3656,23.9441,24.2939,3949978.2969117,0,Healthcare,Diagnostics & Research
2140,2140,A.US,D,20080602,0,23.9899,24.2141,23.7836,23.971,5243665.8273794,0,Healthcare,Diagnostics & Research
2141,2141,A.US,D,20080603,0,24.0876,24.3337,23.7906,23.957,3899676.6055492,0,Healthcare,Diagnostics & Research
2142,2142,A.US,D,20080604,0,23.9381,24.2729,23.7657,24.0278,5223954.9822743,0,Healthcare,Diagnostics & Research
2143,2143,A.US,D,20080605,0,24.0676,24.5241,23.9839,24.4573,3189084.6837767,0,Healthcare,Diagnostics & Research
2144,2144,A.US,D,20080606,0,24.254,24.2869,23.662,23.7208,3904648.9727977,0,Healthcare,Diagnostics & Research
2145,2145,A.US,D,20080609,0,23.7906,24.0676,23.5435,23.9839,4102659.5748401,0,Healthcare,Diagnostics & Research
2146,2146,A.US,D,20080610,0,23.6282,23.978,23.6072,23.8743,2649108.6811973,0,Healthcare,Diagnostics & Research
2147,2147,A.US,D,20080611,0,23.4777,23.9261,23.4777,23.5504,2903036.5885523,0,Healthcare,Diagnostics & Research
2148,2148,A.US,D,20080612,0,23.6282,24.3527,23.6282,23.964,3841761.321792,0,Healthcare,Diagnostics & Research
2149,2149,A.US,D,20080613,0,24.0039,24.241,23.7786,24.241,3344696.1962895,0,Healthcare,Diagnostics & Research
2150,2150,A.US,D,20080616,0,24.0338,24.5101,23.7268,24.2669,7294207.8633787,0,Healthcare,Diagnostics & Research
2151,2151,A.US,D,20080617,0,24.2669,24.543,23.9132,24.3068,5228748.7256338,0,Healthcare,Diagnostics & Research
2152,2152,A.US,D,20080618,0,24.1015,24.4134,24.0278,24.2869,4068084.8137539,0,Healthcare,Diagnostics & Research
2153,2153,A.US,D,20080619,0,24.3188,24.6875,24.2141,24.6197,3989849.5573598,0,Healthcare,Diagnostics & Research
2154,2154,A.US,D,20080620,0,24.3875,24.537,24.0338,24.4085,6636161.4701369,0,Healthcare,Diagnostics & Research
2155,2155,A.US,D,20080623,0,24.4643,24.5599,24.0676,24.0876,4706513.6878549,0,Healthcare,Diagnostics & Research
2156,2156,A.US,D,20080624,0,23.9899,24.0676,23.5026,23.7966,4461793.9423309,0,Healthcare,Diagnostics & Research
2157,2157,A.US,D,20080625,0,23.3222,24.2201,23.3222,23.9959,3923749.6868662,0,Healthcare,Diagnostics & Research
2158,2158,A.US,D,20080626,0,23.7587,23.7966,23.0831,23.1927,4202877.6116473,0,Healthcare,Diagnostics & Research
2159,2159,A.US,D,20080627,0,23.126,23.3691,22.9884,23.12,5501096.970671,0,Healthcare,Diagnostics & Research
2160,2160,A.US,D,20080630,0,23.1927,23.383,22.9684,23.089,4563892.5474982,0,Healthcare,Diagnostics & Research
2161,2161,A.US,D,20080701,0,22.7622,23.2366,22.6845,23.107,4977402.8366299,0,Healthcare,Diagnostics & Research
2162,2162,A.US,D,20080702,0,23.1458,23.4348,22.9216,22.9754,4065787.7908211,0,Healthcare,Diagnostics & Research
2163,2163,A.US,D,20080703,0,23.0831,23.1858,22.4802,22.562,5950671.222301,0,Healthcare,Diagnostics & Research
2164,2164,A.US,D,20080707,0,22.6636,23.1996,22.4334,22.7812,6310886.3646711,0,Healthcare,Diagnostics & Research
2165,2165,A.US,D,20080708,0,22.7422,23.402,22.7054,23.3422,5151758.8189381,0,Healthcare,Diagnostics & Research
2166,2166,A.US,D,20080709,0,23.3292,23.4976,22.7951,22.7951,3199334.4837922,0,Healthcare,Diagnostics & Research
2167,2167,A.US,D,20080710,0,22.8758,23.0552,22.6446,22.9824,3769625.3687555,0,Healthcare,Diagnostics & Research
2168,2168,A.US,D,20080711,0,22.7552,23.4837,22.5081,23.1858,3724335.1813363,0,Healthcare,Diagnostics & Research
2169,2169,A.US,D,20080714,0,23.4219,23.4219,22.7482,22.828,3170699.4687694,0,Healthcare,Diagnostics & Research
2170,2170,A.US,D,20080715,0,22.5689,22.9038,22.4474,22.6277,4775106.2647554,0,Healthcare,Diagnostics & Research
2171,2171,A.US,D,20080716,0,22.545,23.0233,22.528,22.815,4556879.0510905,0,Healthcare,Diagnostics & Research
2172,2172,A.US,D,20080717,0,22.834,22.9416,22.3466,22.828,4737366.448916,0,Healthcare,Diagnostics & Research
2173,2173,A.US,D,20080718,0,22.801,23.1528,22.551,23.107,4145858.4578504,0,Healthcare,Diagnostics & Research
2174,2174,A.US,D,20080721,0,23.1528,23.2366,22.7951,22.9546,2190021.2022178,0,Healthcare,Diagnostics & Research
2175,2175,A.US,D,20080722,0,22.7622,22.842,22.4474,22.821,4043021.2730071,0,Healthcare,Diagnostics & Research
2176,2176,A.US,D,20080723,0,22.8968,23.4458,22.821,23.39,4319818.0556856,0,Healthcare,Diagnostics & Research
2177,2177,A.US,D,20080724,0,23.3024,23.4837,23.0622,23.1858,4087800.6763841,0,Healthcare,Diagnostics & Research
2178,2178,A.US,D,20080725,0,23.2744,23.5694,23.2485,23.5236,3872511.7253435,0,Healthcare,Diagnostics & Research
2179,2179,A.US,D,20080728,0,23.4528,23.6551,23.2704,23.2744,3595820.3106895,0,Healthcare,Diagnostics & Research
